filename,matched_word,sentence,cluster,pca_x,pca_y
A01956.txt,trade,Didst thou trade in vsurie? this is the way to the Exchange: thou must exchange this way if thou wilt come to glory.,2,0.16566722,0.119029716
A10821.txt,trade,"T HE Coast of Chormandel beginneth from the cape Ne∣gapatan to the Towne of Musulipatan, between which Musulipaton and the trade of the coast of Chormandel said places is found a place called S t.",1,0.10096762,0.04808244
A10821.txt,trade,"Of the trade of the Isles seated in the Egean, Ioniam, Mediteranean and Adriatique Seas.",2,0.21257244,0.12240099
A10821.txt,trade,"141½el And thus much shall serve to have said for the measures of this Countrey, whereto I have added the measures of some other the adioyning eminent Cities of trade and Commerce.",2,0.30091456,0.1923541
Wealth_Nations.txt,trade,"A much more sober and judicious writer, Mr
      Anderson, author of the Historical and Chronological Deduction of
      Commerce, very justly observes, that upon examining the accounts which Mr
      Dobbs himself has given for several years together, of their exports and
      imports, and upon making proper allowances for their extraordinary risk
      and expense, it does not appear that their profits deserve to be envied,
      or that they can much, if at all, exceed the ordinary profits of trade.",0,-0.68568826,0.058177583
A08536.txt,trades,But these like beggers wander from countrey to countrey: yet all the rest do liue vpon their trades.,3,0.09269631,-0.43698952
A71306.txt,trade,book and dermer letter in this Thomas cowles juan de Fuca Thomas dermer sir Thomas button master Brigges beside the constant and general report of all the savage from Florida to the great river of canada now for the hope of Uirginia by a south-sea discovery how near be England that way to the trade of both indies that be of all the remote world it stand midway betwixt we and the most frequent port of the west which perhaps may short come to full age and sue out her livery how ever hitherto keep in close wardship and debar the right of common humanity that be the commerce with other nation without discern friend and foe strange jealousy and worthy of jealous suspicion to admit trade in all european port not Seville and Madrid except and to prohibit the same in all the east and west where it can less be prohibit there to repute all in nature of pirate and according to make prize of ship good and man which shall attempt to sail that vast ocean or offer trade in any of those habitation but leave that to consideration of my better in the east both english and dutch have maintain their just trade by force which by unjust force be deny and have pay themselves large for all loss sustain by the insulting or assaulting of those monopolians with gain with honour that trade be almost deny to those injurious denier their own reputation and traffic now bleed which will have cut the throat of all other adventure of all other adventurer I neither prophesy nor exhort unto the like in the west our prudent and potent mother Elizabeth wan renown and wealth in their own harbour and city at home and no less in the remote of their land and sea yea the south sea by further compass be near to she long and just arm and their cacaplata and saint Anne with other their rich ship and port be ransack by english Cacafuegos and the charge of those war bear by those enemy which cause they he who word and work have ever be know best when and how to exact he and the world right in the world of which God have grant a monopoly to no man and if other can embrace the whole globe with disperse habitation not to suffer his long arm to be shorten and the strong arm of he to be pinion and force to accept of a bound and limit commerce in a little corner at other pleasure once in just and even peace Virginia stand fit to become England factor in America if war shall happen both it and bermuda be fit sentinel and scout yea fit searcher and customer fit watchtower and arsenal to maintain right against all wrong-doer and for the south sea if a passage be find near unto Uirginia as master dermer be confident upon relation as he write to i of a thousand witness we then see uirginias lap open yield her port and harbour for the eastern treasure to be the near way convey by the west yea if it be more remote as chacke and Fuca relate yet have Virginia a useful neighbourhood both for sick man weatherbeaten ship and provision exhaust in long voyage to make they fit for return and if such passage be not at all yet the mountain of Virginia can but send river to that sea so that as the wealth of Peru be bring to panama and thence by land convey to the port of this sea so may the wealth of the south sea and the region of the west of America be that way pass to english hand the like may be say of the land of Solomon the south unknown continent which aftertime may discover probable as rich as the rest that I mention not the know region of the east already trade and although the passage be not yet perfect know yet may the season and fit opportunity and provision for that discovery be most easy from Uirginia and there if cross with storm or other diaster they may find secure refuge and refresh and if which God avert we may not have the ware of peace yet the peace of war that be a fit rendezvous and retire place where to cheer and hearten to repair and supply upon all occasion be there offer by the advantage of both sea for in both that vast body must needs be of slow motion where the limb be so disjoint and one member unfit to help another by remoteness and if it shall but force the adversary to maintain garrison in his port on both side to secure they from invasion and a double navy of war in both sea the one to secure the coast the other to secure his ship in the south sea pass from the or from one port to another and in the north sea to wafte his treasure and merchandise into Europe the wing of that eagle will be so pull with such cost that he can not easy make invasive flight upon his neighbour in these part vea both those and these dominion will be expose to the easy invasion of other in peace and war so useful may Uirginia and bermuda be to this kingdom now if any say and allege that they themselves be not able to stand against a enemy I answer first for bermuda or summer land that little body be all heart and have the strentgh of nature and art conspire her impregnableness for the rock every way have so fortify the situation that she will laugh at a armada at a world of ship where the straight passage admit not two ship abreast to enter and have ten fort with ordnance to entertain they she fear no ravishment and as little needs she famishment so that unless God for our sin or the devil by the worst of sin treason and the worst of his son some judas expose she to the enemy she can know no other love or lord but English and for Virginia against the savage great fright captain Smith maintain himself without loss with gain with thirty eight man against other she have so fit place for fortification so fit mean and material to secure she as eye-witness report that the worst of enemy to be fear be english backwardness or frowardness like Sampson fox either draw back or have fire at their tongue end now if queen Elizabeth of glorious memory be able from England only to annoy her enemy so great and potent so much and far what may we in God name hope of a new England new find land bermuda and Uirginia already plant with english when upon news of the fall of that great northern star the duke of Braganzas brother speak of she as the jesuit have slander hold your peace brother say the duke himself one * * m.,2,0.21093349,0.13248757
A07594__Circle_of_Commerce.txt,trade,"Commodities and mony, are the Matter of trade: the manner of buying and ſelling, is the Forme of trade: He that tradeth the Efficient: gaine the End of trade.",2,0.25094396,0.07786468
A10821.txt,Trade,"us note a word or two in the generall, con∣cerning not onely the Traders, but also Na∣vigation which is seene in many places to bee meanes whereby Trade it selfe is preserved and performed.",1,0.051600907,-0.12801431
A07594__Circle_of_Commerce.txt,trade,"So that in theſe Exchanges, there is no certainty of gaine or loſſe to the parties taking or deliuering of mony, vntill the time be run out, and the returne come backe, from thoſe parts and places, whether the mony was firſt deliuered by Exchange: during which time, the manifold occurrents which are contigent to trade, may vary the gaine or loſſe to either party.",2,0.21470128,0.08215481
A10821.txt,Trade,"Provinces, which affords many prin∣cipall Cities of Trade, which following my intended Methode I will handle in order.",2,0.26285306,0.2028566
A71307.txt,trade,these three river enter into the great Magnice near unto the sea and all four together do make there a great water in a very large channel and so discharge itself into the ocean from the mouth of this river all along the sea coast stretch the kingdom of Sofala the river of Cuama unto the river Cuama which be so call of a certain castle or fortress that carry the same name and be possess by mahometans and pagan but the portugal call it the mouth of Cuama because at the entry into the sea this river divide itself into seven mouth where there be five special land beside diverse other that lie up the river all very-full and well people with pagan this cuama come out of the same lake and from the same spring from whence Nilus flow and thus the kingdom of Sofala be comprise within the say two river Magnice and Cuama upon the sea coast it be but a small kingdom and the kingdom of Sofola have but a few house or town in it the chief and principal head whereof be a island that lie in the river call Sofola which give the name to all the whole country it be inhabit by mahometans and the king himself be of the same sect and yield obedience to the crown of Portugal because he will not be subject to the empire of Monomotapa and thereupon the portugal there do keep a fort in the mouth of the river Cuama and do trade in those country for gold and ivory and amber which be find upon that coast and good the commodity of Sofala gold ivory and amber the inhabitant of Sofola store of slave and instead thereof they leave behind they cotton-cloath and silk that be bring from Cambaia and be the common apparel of those people the mahometan that at this present do inhabit those country be not natural bear there but before the portugal come into those quarter they traffic thither in small bark from the coast of Arabia foelix and when the portugal have conquer that realm the mahometan stay there still and now they be become neither utter pagan nor hold of the sect of Mahomet from the shore and coast that lie between the two foresay river of Magnice and the empire of Monomotapa full of gold mine sofola suppose Ophir Cuama within the land spread the empire of Monomotapa where there be very great store of mine of gold which be carry from thence into all the region thereabouts and into Sofola and into the other part of Africa and some there be that will say that Solomon gold which he have for the temple of jerusalem be bring by sea out of these country a thing in truth not very unlikely for in the country of Monomotapa there do remain to this day many ancient building of great work and singular architecture of stone of lime and of timber the like whereof be not to be see in all the province adjoin the empire of Monomotapa be very great and for people infinite they be gentile and pagan the people of Monomotapa the king of Monomotapa maintain many army of colour black very courageous in war of a middle stature and swift of foot there be many king that be vassal and subject to Monomotapa who do oftentimes rebel and make war against he their weapon be bow and arrow and light dart this emperor maintain many army in several province divide into legion accord to the use and custom of the roman for be so great a lord as he be he must of necessity be in continual war for the maintenance of his estate and among all the rest of his soldier the most valorous in name be his legion of woman who he esteem very high and account they as the very sinew and strength of his military force these woman do burn their left pap with fire because they shall be no hindrance unto they in their shoot after left-handed amazon the use and manner of the ancient amazon that be so great celebrate by the historiographer of former profane memory for their weapon they practise bow and arrow they be very quick and swift lively and courageous very cunning in shoot but especial and above all venturous and constant in fight in their battle they use a warlike kind of craft and subtlety for they have a custom to make a show that they will fly and run away as though they be vanquish and discomfit but they will diverse time turn themselves back and vex their enemy mighty with the shot of their arrow and when they see their adversary so greedy of the victory that they begin to disperse and scatter themselves then will they sudden turn again upon they and with great courage and fierceness make a cruel slaughter of they so that partly with their swiftness and partly with their deceitful wile and other cunning shift of war they be great fear in all those part they do enjoy by the king good favour certain country where they dwell alone by themselves and sometime they choose certain man at their own pleasure with who they do keep company for generation sake so that if they do bring forth male-children they send they home to their father house but if they be female they reserve they to themselves and breed they in the exercise of warfare the empire of this Monomotapa lie as it be in a island which be make by the sea-coast the situation of the empire of Monomotapa by the river Magnice by a piece of the lake from whence Magnice flow and by the river it border towards the south upon the lord of the cape of good-hope before mention and northward upon the empire of Mohenemugi as by and by shall be show unto you but now return to our former purpose that be to say to run forward upon the sea-coast the kingdom of Angoscia after you have pass over some part of the river Cuama there be a certain little kingdom upon the sea call Angoscia which take the name of certain land there so call and lie direct against it it be inhabit with the like people both mahometan and gentile as the kingdom of Sofala be merchant they be and in small vessel do traffic along that coast with the same ware and commodity wherewith the people of Sofala do trade a little beyond sudden start up in sight the kingdom of mozambique situate in the kingdom of mozambique r.,0,-0.72022647,0.056653533
Wealth_Nations.txt,trade,"It is a losing trade, it is said, which a workman carries on with the
      alehouse; and the trade which a manufacturing nation would naturally carry
      on with a wine country, may be considered as a trade of the same nature.",2,0.29525664,0.028646467
A06786.txt,trade,"Lastly Merchants do not know the weight and finenesse of the moneys of each countrie, and the proportions obserued betweene gold and siluer, nor the seuerall differences of standards of moneys of gold and siluer, a matter so necessarie for them to know, to driue a profitable trade, as by this booke they may now vnderstand for the common good.",1,0.19928981,-0.1243881
A06785.txt,trade,"The conclusion which the said Author maketh, is, That the East India trade alone (although it be driven in no ampler manner than is afore written) is a means to bring in more treasure into this Realm than all the other Trades of this Kingdom (as they are now managed) being put together.",2,0.28735507,0.28799155
Wealth_Nations.txt,trade,"London, Lisbon, and Copenhagen, are, perhaps, the
      only three cities in Europe, which are both the constant residence of a
      court, and can at the same time be considered as trading cities, or as
      cities which trade not only for their own consumption, but for that of
      other cities and countries.",2,0.25935477,0.20903161
A14770.txt,trade,"The which as it wilbe no matter of difficultie to draw out of England, persons which would very gladly be so pla∣ced, so would it in short space turne those parts to great commodity, and bring ere long to her Majestie much profit, for those places are so fit for trade and trafficke, having most convenient out-gates by divers rivers to the Sea, and In-gates to the richest parts of the land, that they would soone be enriched, and mightily enlarged, for the very seating of the garrisons by them, besides the safetie and assurance which they shall worke unto them, will also draw thither store of people and trade, as I have seene ensample at Mariborogh and Philipstowne in Leinster, where by reason of those two Fortes, though there were but small wardes left in them, there are two good Townes now growne, which are the greatest stay of both those two Countries.",2,0.31148556,0.22418527
A68617.txt,trade,the merchant also pa^^^ng that way betwixt Persia and India pay they freight they do likewise drive a great trade up this river for pepper and spice furnish these part of India therewith at this present the merchant of India assemble at lahore and invest a great part of their money in commodity and join themselves in caravans to pass the mountain of Candahar into Persia by which way be general report to pass twelve or fourteen thousand camel lade whereas heretofore scarce pass three thousand the rest go by the way of Ormus these merchant be put to great charge betwixt lahore and Spahan beside great cold in winter and ^^ate in summer and the badness of the way spend six or seven month betwixt those two place they be say to reckon every camel lade to stand they in one hundred and twenty or one hundred and thirty Rupias Persia be that way furnish with pepper and spice from Masulipata^ over land in lahore we stay from the four and twenty of April until the th^^teenth of May to refresh ourselves and our tire beast and to provide servant and necessaries for the way we also here procure letter from a ambassador of the persian King the thirteen of May we depart with intent to overtake a caravan which be go two month before and go that day to chacksunder a small town 11 the fourteen to 15 the fifteen to mutteray 8 the sixteenth to quemal Chan 19 the seventeen to 16 the eighteen to Alicasava 12 the nineteen to Trumba 12 this day we overtake a small Caravan which go from lahor eight day before we the twenty to sedouschall 14 the one and twenty to callixeckebaud 15 the two and twenty to multan 12 this be a great and ancient city within three course of it Indus run it yield white linen and diaper all caravans be constrain to stay at this river eight ten or twelve day before they can get leave of the governor to pass to the end that the city be poor may get somewhat we be stay five day and then be fain to make way with a present the eight and twenty we pass the river and go to Pettoallee a small village 20 the nine and twenty we pass another great river by boat and the same night come to a small river call Lacca where we find the caravan aforesaid we present the caravan bassa with a looking-glass and knife who wish we to pitch our tent near to he that we may have no wrong offer we the caravan have be here ten day and stay till the second of june to procure a convoy of horseman to conduct they to Chatcza a small fort in the mountain have hear of the mountainer injury to a former Caravan the second of june we dislodge and enter that night into the mountain 12 where we be distress for want of fresh water the water be brackish the three and four we travel all night climb high mountain and follow water course with diverse wind twelve course but in direct line not above six the five we follow the course of a river full of great pebble 8 the six we rest the seven we go 4 still cross the say river the eight 8 the nine twelve the ten three and come to Chatcza which be a little fort the wall build of mud enclose with a ditch where the mogoll maintain eighty or one hundred horseman to secure the way from thief but they themselves be as very thief as any where they find opportunity the captain of the castle exact upon every camel of the caravan two abacees although nothing be due by reason he and he have wage of the King in all this way betwixt Lacca and Chatcza we find not any sustenance for man or beast except in some place a little grass and therefore we be constrain at Lacca to make provision hire a ox for that purpose to carry barley for our horse the agwan so they call the mountaine-people come down to we every day where we lodge rather to espy what they can steal then to buy as they pretend the twelve in the evening have make provision for three day we go thence 14 that night the thirteen 10 the fourteen 10 this day the people come down to we and bring sheep goat meal butter and barley in great abundance sufficient for ourselves and our cattle at reasonable price and from this place forward the people daily do the like sometime also bring felt and course carpet stripe the fifteen we go 6 the sixteenth 4 the seventeen ten the eighteen 9 the nineteen 9 to a little town of the agwan call Duckee where the Mogore maintain a garrison with a little square fort the wall build of mud a good height distant a mile from the town here we stay three day because the Caravan can not agree with the captain of the castle who pretend a duty on every camel which at last they pay one Abacee and a half on each the three and twenty we go 6 the four and twenty we pass by a place call Secota or three castle because of three village trianglewise situate on the side of a hill near together we go 8 the five and twenty we rest by reason of foul weather the six and twenty 10 the seven and twenty 14 this day we pass the durue or gate of the mountain be narrow strait have rock on both side very high durue or strait of the hill whence with stone a few may stop the passage of a multitude and diverse caravans have be in these place cut off this night where we lodge we suffer diverse insolence from the agwan and on the morrow they exact of we as we pass by a small village call Coasta two A^acees and a half on each camel the eight and twenty 5 the nine and twenty by Abdun a village 8 the thirty 6 @.,2,0.22910331,0.1779925
A71307.txt,trade,since the turkish conquest Moha and other place have be of great trade the great traffic of suaquen with many nation for gold ivory and rich merchandise it be one of the rich city of the orient it be situate within the Arabic gulf in the coast of Aethiopia aegypto call now the land and coast of the among all the famous place this may be equal or superior to they all in four thing the first in goodness and security of the haven the second in the facility and good service for lade and unlade of the ship the three in the traffic with very strange and remote people and land and of diverse behaviour the four in the strength of the situation of the city as touch the goodness of the port and the security of it I will first speak of nature make this port in such manner that the storm of the sea can come into it by any place whatsoever within the haven it be so quiet and it run so insensible that scarce you can perceive to have any tide the ground be mud the road have in all place five and six fathom and in some it have seven in this compass and harbour of the haven may well two hundred ship lie and row vessel without number you may plain see the ground and where it appear not it be so deep that at the least it have ten or twelve fathom water the ship be lade round about the circumference of the city cast a plank into the warehouse of the merchandise and the galley fasten themselves to the stone and door of the house set their beak-head over the street and by they as by bridge they be serve now touch the traffic and navigation that be in it with people of many sort and strange and remote country I know not what city can compare with it except it be Lisbon for this city trade in all that be Cambaya Tanacarin Pegu Mallaqua and within the Arabic in juda cairo Alexandria and from all Ethiopia and the land of the Abexi it gather great abundance and quantity of gold and ivory as touch the strength of the situation of the city there can so much be say that it be not much more see that to come to it the inconvenience let danger and hindrance be so great that it seem almost impossible see that fifteen league about the shoalds flats land channel suaquen for some fifteen league be environ about with shoalds flats land rock channel bank etc.,2,0.25417852,0.25230756
A17832.txt,traded,"And even at this day, a faire and goodly City it is, well frequented and traded, full of good merchandise, and by reason of the Citizens painfull diligence, with cloth making and traffique with Welshmen, rich and wealthy.",2,0.26618084,0.08245341
Wealth_Nations.txt,trade,"But the share which Great
      Britain at present enjoys of that trade could not support any such great
      naval power.",2,0.2725106,0.17396802
A02495.txt,trades,"The original, proceedings and successe of the Northren domestical and forren trades and traffiques of this Isle of Britain from the time of Nero the Emperour, who deceased in the yeere of our Lord 70.",3,0.17128588,-0.32193664
A06789.txt,Trade,"The Rules also to de described for the true making of Cloth (wherein the said Author hath beene a good obseruer) may be (with a vigilant-eye of the Officers to be imployed therein by the Corporation, and the increase of Merchants to manage Trade:) a Remedie to the seuenth cause: as also to the eight Cause of the decay of Trade: but the sixt cause concerning the Policy The 6.",2,0.2440257,-0.010663314
Wealth_Nations.txt,trade,"These are,
      first, the trade of the inland dealer; secondly, that of the
      merchant-importer for home consumption; thirdly, that of the
      merchant-exporter of home produce for foreign consumption; and, fourthly,
      that of the merchant-carrier, or of the importer of corn, in order to
      export it again.",2,0.24687487,0.05552382
Wealth_Nations.txt,trading,"An end was put to their trade with
      the Spanish West Indies; the remainder of their trading stock was turned
      into an annuity stock; and the company ceased, in every respect, to be a
      trading company.",2,0.2830325,0.3475255
A13415.txt,trading,"The Mercer in his hat did weare some tuffe, Or shred of Silke, or Gold, his trading stuffe; Drapers a piece of List, Weauers a quill, Or shuttle, and the Millers wore a Mill.",1,0.13698775,-0.09931265
A10821.txt,trade,"the grand signior, which I shall declare coming to treate of Con∣stantinople the Metropolis of that Empire, and of Aleppo the princi∣pall City of trade in this Countrie, therefore shall not need here to insist further thereupon.",2,0.16973484,0.08316466
A10821.txt,trade,"Of Swethland, and the Cities of trade thereof.",1,0.13553442,0.018337198
A10354.txt,traded,"I as∣ked what nations those were which inhabited on the further side of those mountains, beyond the valley of Amariocapana, he answered with a great sigh (as a man which had inward feeling of the losse of his country and liberty, especially for that his eldest sonne was slain in a battell on that side of the mountaines, whom he most entirely loued, that he remembred in his fa∣thers life time when he was verie old, and himselfe a yoong man that there came down into that large val∣ley of Guiana, a nation from so far off as the Sun slept, (for such were his own words,) with so great a multi∣tude as they could not be numbred nor resisted, & that they wore large coates, and hats of crimson colour, which colour he expressed, by shewing a peece of red wood, wherewith my tent was supported, and that they were called Oreiones, and Epuremei, those that had slaine and rooted out so many of the ancient people as there were leaues in the wood vpon al the trees, and had now made themselues Lords of all, euen to that mountaine foot called Curaa, sauing onely of two na∣tions, the one called Awarawaqueri, and the other Cas∣sipagotos, and that in the last battel fought between the Epuremei, & the Iwarawaqueri, his eldest son was cho∣sen to carry to the aide of the Iwarawaqueri, a greate troupe of the Orenoqueponi, and was there slaine with al his people & friends, and that he had now remaning but one sonne: and farther told me that those Epure∣mei had built a great town called Macuregurai at the said mountaine foote, at the beginning of the great plaines of Guiana, which haue no ende: and that their houses haue many roomes, one ouer the other, and that therein the great king of the Oreiones and Epu∣remei kept three thousand men to defend the borders against them, and withall daily to inuade and slaie them: but that of late yeares since the Christians of∣fred to inuade his territories, and those frontires, they were all at peace, and traded one with another, sauing onely the Iwarawaqueri, and those other nations vpon the head of the riuer of Caroli, called Cassipagotos, which we afterwards discouered, each one holding the Spa∣niard for a common enemie.",0,-0.7923222,-0.0126431985
A02495.txt,trade,"to intreat friendship and free passage, and for his safeconduct to be granted vnto English merchants to trade into his Segniories, with the like also to be granted to his subiects, when they should come into our countreys, to the honour and wealth of both realmes, and commodity of both their subiects, with diuers other words, which I omit to rehearse.",2,0.24466863,0.20790027
A02495.txt,trade,"And it is knowen that the king of Portingal had trade to these Islands afore, but would neuer suffer Portingal to go thither from Calicut: for so much as he knew that it fell out of his dominion: least by going thither there might come some knowledge of those other Islands of the king of Spaine, but bought the cloues of Marchants of that countrey, that brought them to Calicut, much deerer then they would haue cost, if he had sent for them, thinking after this maner it would abide alwayes secret.",2,0.19261904,0.120804064
B14801__Free_Trade.txt,trades,"Generally, in the generall neglect of all trades, by remerous, rash, and litigious suites of law: whereby the Peace of the Kingdome is disturbed, the Iustice thereof abused, and in both the KING dishonoured.",3,0.11965338,-0.40051857
A14292.txt,Trade,"Orpheus Iunior finding by experience, that one of the late causes of the Decay of Trade arose by the misgo∣uerned and stragling courses of the Westerne Mer∣chants, which either of foole-hardinesse, carelesse∣nesse, or of a griping humour to saue a little charge, aduentured in their returne from Newfoundland, without Fleets, or Wafters to guard them, or any politicke Order to passe through the Straits of Gi∣braltar, to the Dominions of the King of Spaine, to Marseilles, or Italy, where yeerly they met with the Moorish Pirats, who by the conniuance of the Great Turk, were suffered to prey vpon al Christiās, which they encountred.",2,0.23648213,0.15968394
A02495.txt,trade,"And at this time was the first traffike to the Narue in Liuonia,The first trade to the Narue, 1560.",2,0.16941242,0.11158666
A06786.txt,trade,"To take vp money to engrosse any commoditie, either new come or whereof they haue some store, to bring the whole trade of that commoditie into their owne hands to sell both at their pleasure.",1,0.17342083,-0.1394262
A10357.txt,Trade,"For (said the Romans ) this Trade of merchandize, by which ye now liue, is not so fit for peaceable men, such as yee pro∣mise to become hereafter, as is the Trade of husbandrie; an wholsome kind of life, and enduing men with many laudable qualities, which enable their bodies, and make them very apt for conuersation.",1,0.2060152,-0.17441624
